"indicatorID";"indicatorLabel";"country_iso3";"countryLabel";"year";"value";"note"
"LMM-LSIC-7IP";"VII - Right to consent before land Acquisition - Indigenous People";"UGA";"Uganda";"2015";"3";"Constitution and Land Acquisition Act do not require consent to land acquired for public purpose; may hear and consider objections. Compensation to be paid prior to taking of possession, and right of appeal provided."
"LMM-LSIC-7IP";"VII - Right to consent before land Acquisition - Indigenous People";"USA";"United States of America";"2015";"4";"Federal legislation permits the Secretary of the Interior to acquire lands, water rights, or surface rights to lands within existing Native American Reservations without obtaining consent or consulting Native Americans."
"LMM-LSIC-7IP";"VII - Right to consent before land Acquisition - Indigenous People";"ZMB";"Zambia";"2015";"2";"Consultation with those affected and the consent of chief required before customary land under his aegis is alienated into leaseholds. Compulsory acquisition includes consultation requirements, right of appeal relating to value of compensation, but not consent. "
"LMM-LSIC-7IP";"VII - Right to consent before land Acquisition - Indigenous People";"ZWE";"Zimbabwe";"2015";"4";"Strong powers of compulsory acquisition by both State & Rural Councils without consent or consultation of affected communities required, along with strong powers to 'set aside' communal lands for multiple purposes loosely defined as helpful to development of area."
"LMM-LSIC-7IP";"VII - Right to consent before land Acquisition - Indigenous People";"AUT";"Austria";"2016";"N/A";"Research could not find evidence of ""indigenous"" land in Austria that falls within LandMark's definition of this term."
"LMM-LSIC-7IP";"VII - Right to consent before land Acquisition - Indigenous People";"BEL";"Belgium";"2016";"N/A";"Researcher could not find evidence of ""indigenous"" or ""community"" land in Belgium that falls within LandMark's definition of these terms."
"LMM-LSIC-7IP";"VII - Right to consent before land Acquisition - Indigenous People";"BGD";"Bangladesh";"2016";"4";"Statutory laws are silent on whether communities have legal rights to land."
"LMM-LSIC-7IP";"VII - Right to consent before land Acquisition - Indigenous People";"BGR";"Bulgaria";"2016";"N/A";"Researcher could not find evidence of ""indigenous"" land in Bulgaria that falls within LandMark's definition of this term."
"LMM-LSIC-7IP";"VII - Right to consent before land Acquisition - Indigenous People";"BLR";"Belarus";"2016";"N/A";"Researcher found no evidence of indigenous community land in Belarus."
"LMM-LSIC-7IP";"VII - Right to consent before land Acquisition - Indigenous People";"BLZ";"Belize";"2016";"4";"Belize's statutory and regulatory framework does not explicitly recognize community rights to land."
"LMM-LSIC-7IP";"VII - Right to consent before land Acquisition - Indigenous People";"CHE";"Switzerland";"2016";"N/A";"Researcher could not find evidence of ""indigenous"" land in Switzerland that falls within LandMark's definition of this term."
"LMM-LSIC-7IP";"VII - Right to consent before land Acquisition - Indigenous People";"CHL";"Chile";"2016";"3";"There are limited rights to give to consent prior to acquisition, but it is clear that FPIC has not been fully recognized by Chile's national laws."
"LMM-LSIC-7IP";"VII - Right to consent before land Acquisition - Indigenous People";"CHN";"China";"2016";"4";"The State can expropriate collectively-owned land for a public purpose, and does not need to consult or obtain consent from collective."
"LMM-LSIC-7IP";"VII - Right to consent before land Acquisition - Indigenous People";"CIV";"Ivory Coast";"2016";"3";"State may allocate leases or concessions on unregistered community land without consent but does provide process of amicable agreement when challenged by customary occupants, but for which final decision lies with government."
"LMM-LSIC-7IP";"VII - Right to consent before land Acquisition - Indigenous People";"COG";"Congo";"2016";"2";"IP to be consulted before projects are formulated that will affect their lands and resources. This includes protected area developments."
"LMM-LSIC-7IP";"VII - Right to consent before land Acquisition - Indigenous People";"CRI";"Costa Rica";"2016";"2";"Costa Rica has ratified ILO Convention 169- which grants indigenous rights to give consent prior to acquisition (Art. 16 (para.2) of ILO Convention 169)- but clear procedures for ensuring consent is gathered in an inclusive manner have not been enacted in Costa Rica."
"LMM-LSIC-7IP";"VII - Right to consent before land Acquisition - Indigenous People";"CUB";"Cuba";"2016";"4";"The law does not explicitly recognize the land rights of indigenous peoples in Cuba."
"LMM-LSIC-7IP";"VII - Right to consent before land Acquisition - Indigenous People";"CZE";"Czech Republic";"2016";"N/A";"Researcher could not find evidence of ""indigenous"" or ""community"" land in the Czech Republic that falls within LandMark's definition of these terms."
"LMM-LSIC-7IP";"VII - Right to consent before land Acquisition - Indigenous People";"DEU";"Germany";"2016";"N/A";"Researcher could not find evidence of ""indigenous"" land in Germany that falls within LandMark's definition of this term."
"LMM-LSIC-7IP";"VII - Right to consent before land Acquisition - Indigenous People";"DNK";"Denmark";"2016";"N/A";"Researcher could not find evidence of ""indigenous"" or ""community"" land in Denmark that falls within LandMark's definition of these terms."
"LMM-LSIC-7IP";"VII - Right to consent before land Acquisition - Indigenous People";"ECU";"Ecuador";"2016";"2";"Article 57(7) of the Constitution provides communities with the right ""to free prior informed consultation, within a reasonable period of time, on the plans and programs for prospecting, producing and marketing nonrenewable resources located on their lands and which could have an environmental or cultural impact on them..."" Presidential Decree 1247 (2012) establishes procedures for gathering the free, prior, and informed consent of communities prior to acquisition for hydrocarbon exploitation, but it is unclear whether this Decree applies when land is acquired for exploitation of other resources."
"LMM-LSIC-7IP";"VII - Right to consent before land Acquisition - Indigenous People";"ESP";"Spain";"2016";"N/A";"Reviewer could not find evidence of ""indigenous"" land in Spain that falls within LandMark's definition of this term."
"LMM-LSIC-7IP";"VII - Right to consent before land Acquisition - Indigenous People";"EST";"Estonia";"2016";"N/A";"Researcher could not find evidence of ""indigenous"" or ""community"" land in Estonia that falls within LandMark's definition of these terms."
"LMM-LSIC-7IP";"VII - Right to consent before land Acquisition - Indigenous People";"ETH";"Ethiopia";"2016";"3";"Mixed provisions, some States limit expropriation of registered Holding Rights. Federal Law on Expropriation makes no provision for consent. Creation of State and Protected Forests requires 'participation' of communities. "
"LMM-LSIC-7IP";"VII - Right to consent before land Acquisition - Indigenous People";"FIN";"Finland";"2016";"4";"Finland's statutory and regulatory framework does not explicitly recognize and protect the land rights of Sami populations in Finland."
"LMM-LSIC-7IP";"VII - Right to consent before land Acquisition - Indigenous People";"GAB";"Gabon";"2016";"4";"Opportunities provided to object to issue of ownership and other grants of land but community consent is not required for any allocation or for designation of lands for Protected Areas."
"LMM-LSIC-7IP";"VII - Right to consent before land Acquisition - Indigenous People";"GBR";"United Kingdom";"2016";"N/A";"Reviewer could not find evidence of ""indigenous"" or ""community"" land in the United Kingdom-England that falls within LandMark's definition of these terms."
"LMM-LSIC-7IP";"VII - Right to consent before land Acquisition - Indigenous People";"GHA";"Ghana";"2016";"4";"While customary owners (registered or not) have right to appeal any matter to do with compulsory acquisition, no legal consent requirement or even consultation, prior to land taking. "
"LMM-LSIC-7IP";"VII - Right to consent before land Acquisition - Indigenous People";"GMB";"Gambia";"2016";"2";"Although customary laws may require consent of affected persons prior to approval of application for lease, no statutory provision for this. No consultation or consent required at compulsory acquisition but communities are closely involved in deciding on creation of Protected Areas."
"LMM-LSIC-7IP";"VII - Right to consent before land Acquisition - Indigenous People";"GUF";"French Guiana";"2016";"4";"The statutory and regulatory framework does not recognize the land rights of indigenous and local communities in French Guiana."
"LMM-LSIC-7IP";"VII - Right to consent before land Acquisition - Indigenous People";"GUY";"Guyana";"2016";"2";"Amerindian communities can veto mining activities and use of forest products on their land (Secs. 47, 55, Amerindian Act 2006) . However, the Guyana Geology and Mines Commission can issue permits, concession, and licenses to Amerindian lands. The State has the power to override the veto by citing a public interest justification. Aside from mining projects, it is not clear that Amerindians have a right to give consent prior to acquisition by the government or outsiders."
